,tconst,title,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,file_name
603,tt1825683,Black Panther,0,2018,134,"Action,Adventure,Sci-Fi",7.3,717688.0,black-panther
604,tt1853728,Django Unchained,0,2012,165,"Drama,Western",8.4,1490195.0,django-unchained
605,tt1907668,Flight,0,2012,138,"Drama,Thriller",7.3,346965.0,flight
606,tt1954843,Space Milkshake,0,2012,85,"Comedy,Sci-Fi",6.0,3045.0,space-milkshake
607,tt1979320,Rush,0,2013,123,"Action,Biography,Drama",8.1,467427.0,rush
608,tt2006810,Papadopoulos & Sons,0,2012,105,"Comedy,Drama",5.9,2506.0,papadopoulos-&-sons
609,tt2024544,12 Years a Slave,0,2013,134,"Biography,Drama,History",8.1,684440.0,12-years-a-slave
610,tt2063781,Smashed,0,2012,81,Drama,6.7,16971.0,smashed
611,tt2114461,Authors Anonymous,0,2014,92,Comedy,4.3,2218.0,authors-anonymous
612,tt2125435,Beasts of the Southern Wild,0,2012,93,"Adventure,Drama,Fantasy",7.2,83033.0,beasts-of-the-southern-wild
613,tt2140373,Saving Mr. Banks,0,2013,125,"Biography,Comedy,Drama",7.5,159983.0,saving-mr.-banks
614,tt2179136,American Sniper,0,2014,133,"Action,Biography,Drama",7.3,473316.0,american-sniper
615,tt2180411,Into the Woods,0,2014,125,"Adventure,Comedy,Drama",5.9,139471.0,into-the-woods
616,tt2235108,Dear White People,0,2014,108,"Comedy,Drama,Romance",6.1,27250.0,dear-white-people
617,tt2254364,American Milkshake,0,2013,83,Comedy,4.6,332.0,american-milkshake
618,tt2334649,Fruitvale Station,0,2013,85,"Biography,Crime,Drama",7.5,80462.0,fruitvale-station
619,tt2350892,Bad Country,0,2014,95,"Action,Crime,Drama",5.8,8499.0,bad-country
620,tt2380307,Coco,0,2017,105,"Adventure,Animation,Comedy",8.4,474139.0,coco
621,tt2387411,Candle to Water,0,2012,110,Drama,5.8,19.0,candle-to-water
622,tt2416048,Christ Complex,0,2012,76,"Comedy,Fantasy",7.0,26.0,christ-complex
623,tt2473602,Get on Up,0,2014,139,"Biography,Drama,Music",6.9,24431.0,get-on-up
624,tt2911666,John Wick,0,2014,101,"Action,Crime,Thriller",7.4,604144.0,john-wick
625,tt2937898,A Most Violent Year,0,2014,125,"Action,Crime,Drama",7.0,71367.0,a-most-violent-year
626,tt2948356,Zootopia,0,2016,108,"Adventure,Animation,Comedy",8.0,480064.0,zootopia
627,tt2986772,Twins,0,\N,\N,"Adventure,Comedy",,,twins
628,tt3020532,Belle,0,2014,52,Drama,,,belle
629,tt3315342,Logan,0,2017,137,"Action,Drama,Sci-Fi",8.1,725621.0,logan
630,tt3397884,Sicario,0,2015,121,"Action,Crime,Drama",7.6,415468.0,sicario
631,tt3450958,War for the Planet of the Apes,0,2017,140,"Action,Adventure,Drama",7.4,249149.0,war-for-the-planet-of-the-apes
632,tt3783958,La La Land,0,2016,128,"Comedy,Drama,Music",8.0,563326.0,la-la-land
633,tt3837024,Aliens,0,2014,88,"Comedy,Mystery,Sci-Fi",2.5,15.0,aliens
634,tt4080956,A Prayer Before Dawn,0,2017,116,"Action,Biography,Crime",6.8,23095.0,a-prayer-before-dawn
635,tt4558400,Alien Nation,0,\N,\N,Sci-Fi,,,alien-nation
636,tt4919484,Little Men,0,2016,85,Drama,6.7,7338.0,little-men
637,tt5052448,Get Out,0,2017,104,"Horror,Mystery,Thriller",7.7,558682.0,get-out
638,tt5308402,Who's Your Daddy,0,\N,\N,Comedy,,,who's-your-daddy
639,tt5545876,Code of Silence,0,2014,58,Documentary,7.3,20.0,code-of-silence
640,tt5594604,Above the Law,0,2015,\N,Documentary,,,above-the-law
641,tt5603512,Starman,0,\N,\N,"Adventure,Drama,Romance",,,starman
642,tt6133532,AssAssINS,0,2016,78,"Action,Adventure,Comedy",,,assassins
643,tt6644200,A Quiet Place,0,2018,90,"Drama,Horror,Sci-Fi",7.5,504862.0,a-quiet-place
